"text_pred","label"
"0.5418131947517395","0.0"
"0.35761094093322754","0.0"
"0.3408716022968292","0.0"
"0.6483477354049683","0.0"
"0.4620691239833832","0.0"
"0.7377634644508362","0.0"
"0.13488858938217163","0.0"
"0.356091171503067","0.0"
"0.39168718457221985","0.0"
"0.21099792420864105","0.0"
"0.35005560517311096","0.0"
"0.4645693004131317","0.0"
"0.27292001247406006","0.0"
"0.6507489085197449","0.0"
"0.2404247224330902","0.0"
"0.16590039432048798","0.0"
"0.1974225491285324","0.0"
"0.6399334073066711","0.0"
"0.3905446529388428","0.0"
"0.2224644124507904","0.0"
"0.37219828367233276","0.0"
"0.23303905129432678","0.0"
"0.29875314235687256","0.0"
"0.16521219909191132","0.0"
"0.22448362410068512","0.0"
"0.5582214593887329","0.0"
"0.3915007710456848","0.0"
"0.34959354996681213","0.0"
"0.5447259545326233","0.0"
"0.40495064854621887","0.0"
"0.6345987915992737","0.0"
"0.37542954087257385","0.0"
"0.5004895329475403","0.0"
"0.6321770548820496","0.0"
"0.8731746673583984","0.0"
"0.8874987363815308","0.0"
"0.3727642595767975","0.0"
"0.40440618991851807","0.0"
"0.32469600439071655","0.0"
"0.29120197892189026","0.0"
"0.1678267866373062","0.0"
"0.8479843735694885","0.0"
"0.4953584372997284","0.0"
"0.6689301133155823","0.0"
"0.516406774520874","0.0"
"0.39478668570518494","0.0"
"0.08664419502019882","0.0"
"0.6061075329780579","0.0"
"0.251669317483902","0.0"
"0.24838514626026154","0.0"
"0.11308825016021729","0.0"
"0.20219987630844116","0.0"
"0.45652616024017334","0.0"
"0.23154759407043457","0.0"
"0.5094729065895081","0.0"
"0.25881078839302063","0.0"
"0.3357451856136322","0.0"
"0.22823312878608704","0.0"
"0.4789334237575531","0.0"
"0.19985641539096832","0.0"
"0.30383792519569397","0.0"
"0.4913914203643799","0.0"
"0.5726519227027893","0.0"
"0.8523723483085632","0.0"
"0.22419367730617523","0.0"
"0.44011399149894714","0.0"
"0.4425998032093048","0.0"
"0.2553116977214813","0.0"
"0.2270907312631607","0.0"
"0.2619609832763672","0.0"
"0.2726505696773529","0.0"
"0.6296831965446472","0.0"
"0.18323160707950592","0.0"
"0.48747849464416504","0.0"
"0.2133798897266388","0.0"
"0.5409281849861145","0.0"
"0.4590296447277069","0.0"
"0.6671435832977295","0.0"
"0.6342960000038147","0.0"
"0.19973798096179962","0.0"
"0.25070053339004517","0.0"
"0.4465993642807007","0.0"
"0.26498085260391235","0.0"
"0.44550132751464844","0.0"
"0.29697102308273315","0.0"
"0.20343472063541412","0.0"
"0.38275498151779175","0.0"
"0.4340643286705017","0.0"
"0.12705041468143463","0.0"
"0.37336045503616333","0.0"
"0.356901079416275","0.0"
"0.25489410758018494","0.0"
"0.3388424813747406","0.0"
"0.24395586550235748","0.0"
"0.22061143815517426","0.0"
"0.2902413308620453","0.0"
"0.6638885140419006","0.0"
"0.4167591333389282","0.0"
"0.36057448387145996","0.0"
"0.264529824256897","0.0"
"0.6743236780166626","0.0"
"0.6311561465263367","0.0"
"0.4941963851451874","0.0"
"0.6784342527389526","0.0"
"0.2295287847518921","0.0"
"0.39467963576316833","0.0"
"0.13649743795394897","0.0"
"0.47981446981430054","0.0"
"0.1098797544836998","0.0"
"0.7208130955696106","0.0"
"0.38246724009513855","0.0"
"0.4924391210079193","0.0"
"0.551682710647583","0.0"
"0.21799223124980927","0.0"
"0.6174067258834839","0.0"
"0.4099062979221344","0.0"
"0.48612701892852783","0.0"
"0.4656209647655487","0.0"
"0.29013851284980774","0.0"
"0.30765122175216675","0.0"
"0.9265507459640503","0.0"
"0.35161980986595154","0.0"
"0.3038257956504822","0.0"
"0.2825574278831482","0.0"
"0.5552502274513245","0.0"
"0.1400342434644699","0.0"
"0.4328705966472626","0.0"
"0.3599911630153656","0.0"
"0.32308727502822876","0.0"
"0.22110936045646667","0.0"
"0.36864134669303894","0.0"
"0.3409155011177063","0.0"
"0.1879035085439682","0.0"
"0.1909991055727005","0.0"
"0.6742172837257385","0.0"
"0.19364355504512787","0.0"
"0.3162122964859009","0.0"
"0.3578150272369385","0.0"
"0.35647645592689514","0.0"
"0.40556618571281433","0.0"
"0.5659368634223938","0.0"
"0.37995973229408264","0.0"
"0.11285396665334702","0.0"
"0.5026329755783081","0.0"
"0.5371738076210022","0.0"
"0.5238712430000305","0.0"
"0.4025397002696991","0.0"
"0.13458684086799622","0.0"
"0.28499236702919006","0.0"
"0.31064552068710327","0.0"
"0.370535671710968","0.0"
"0.22593919932842255","0.0"
"0.5129960775375366","0.0"
"0.13030463457107544","0.0"
"0.0641079843044281","0.0"
"0.8075966238975525","0.0"
"0.26905593276023865","0.0"
"0.16716645658016205","0.0"
"0.7032074332237244","0.0"
"0.5976741909980774","0.0"
"0.27846893668174744","0.0"
"0.6112890839576721","0.0"
"0.2471902221441269","0.0"
"0.22779026627540588","0.0"
"0.315535306930542","0.0"
"0.619560182094574","0.0"
"0.25813212990760803","0.0"
"0.7225755453109741","0.0"
"0.5745345950126648","0.0"
"0.3567582070827484","0.0"
"0.33809730410575867","0.0"
"0.17742347717285156","0.0"
"0.49173635244369507","0.0"
"0.6000485420227051","0.0"
"0.7527071237564087","0.0"
"0.8051575422286987","0.0"
"0.3281666040420532","0.0"
"0.3540016710758209","0.0"
"0.23268921673297882","0.0"
"0.6907501816749573","0.0"
"0.6981515884399414","0.0"
"0.6071126461029053","0.0"
"0.254640132188797","0.0"
"0.4413753151893616","0.0"
"0.358735591173172","0.0"
"0.47540053725242615","0.0"
"0.41225486993789673","0.0"
"0.45724034309387207","0.0"
"0.29985249042510986","0.0"
"0.3472060561180115","0.0"
"0.6920195817947388","0.0"
"0.6823469400405884","0.0"
"0.33339861035346985","0.0"
"0.3269262909889221","0.0"
"0.5622722506523132","0.0"
"0.09769440442323685","0.0"
"0.4688309133052826","0.0"
"0.40923625230789185","0.0"
"0.21765634417533875","0.0"
"0.5070975422859192","0.0"
"0.3172392249107361","0.0"
"0.48310115933418274","0.0"
"0.23660123348236084","0.0"
"0.2538028657436371","0.0"
"0.4640061855316162","0.0"
"0.3553488552570343","0.0"
"0.9368288516998291","0.0"
"0.7453231811523438","0.0"
"0.2518456280231476","0.0"
"0.5163255929946899","0.0"
"0.7373581528663635","0.0"
"0.736803412437439","0.0"
"0.5119019746780396","0.0"
"0.7581374049186707","0.0"
"0.12384788691997528","0.0"
"0.6438499689102173","0.0"
"0.48358669877052307","0.0"
"0.3425903618335724","0.0"
"0.9298962354660034","0.0"
"0.7678390741348267","0.0"
"0.6364048719406128","0.0"
