"text_pred","img_pred","label"
"0.6483477354049683","0.003118448657914996","0.0"
"0.21099792420864105","0.004335789941251278","0.0"
"0.27292001247406006","0.005008083302527666","0.0"
"0.2404247224330902","0.002712966874241829","0.0"
"0.16590039432048798","0.004156905226409435","0.0"
"0.8874987363815308","0.003408216405659914","0.0"
"0.32469600439071655","0.005685578100383282","0.0"
"0.6689301133155823","0.0043467008508741856","0.0"
"0.24838514626026154","0.003052154090255499","0.0"
"0.20219987630844116","0.0016030976548790932","0.0"
"0.23154759407043457","0.0017942930571734905","0.0"
"0.25881078839302063","0.0024646781384944916","0.0"
"0.8523723483085632","0.003590001491829753","0.0"
"0.3796854615211487","0.0071639446541666985","0.0"
"0.2133798897266388","0.0018498166464269161","0.0"
"0.5409281849861145","0.005238634999841452","0.0"
"0.44550132751464844","0.0021319633815437555","0.0"
"0.356901079416275","0.0064767347648739815","0.0"
"0.6784342527389526","0.0017896114150062203","0.0"
"0.7208130955696106","0.006617574021220207","0.0"
"0.21799223124980927","0.0013907294487580657","0.0"
"0.48612701892852783","0.0025526564568281174","0.0"
"0.30765122175216675","0.0023179054260253906","0.0"
"0.7992729544639587","0.0009893402457237244","0.0"
"0.17682653665542603","0.002819028915837407","0.0"
"0.3038257956504822","0.01316690631210804","0.0"
"0.4328705966472626","0.0015858375700190663","0.0"
"0.32308727502822876","0.01249106414616108","0.0"
"0.36864134669303894","0.0036809598095715046","0.0"
"0.19364355504512787","0.002990125212818384","0.0"
"0.3578150272369385","0.005826783832162619","0.0"
"0.5659368634223938","0.003295467235147953","0.0"
"0.3724972903728485","0.005196595564484596","0.0"
"0.13458684086799622","0.00746168801560998","0.0"
"0.22593919932842255","0.0016572501044720411","0.0"
"0.13030463457107544","0.0021488287020474672","0.0"
"0.16716645658016205","0.0029576297383755445","0.0"
"0.315535306930542","0.001473305863328278","0.0"
"0.8051575422286987","0.0033719236962497234","0.0"
"0.358735591173172","0.007802698761224747","0.0"
"0.41225486993789673","0.00277035403996706","0.0"
"0.29985249042510986","0.005767137743532658","0.0"
"0.3472060561180115","0.003849474713206291","0.0"
"0.09769440442323685","0.0018533328548073769","0.0"
"0.2538028657436371","0.006357052829116583","0.0"
"0.9368288516998291","0.0036812240723520517","0.0"
"0.5163255929946899","0.005825171247124672","0.0"
"0.7678390741348267","0.0027708837296813726","0.0"
"0.07352058589458466","0.002268346259370446","0.0"
"0.5642592906951904","0.007788569666445255","0.0"
"0.6360611915588379","0.005049973726272583","0.0"
"0.2146696001291275","0.0015092043904587626","0.0"
"0.3350012004375458","0.00807169359177351","0.0"
"0.6369022727012634","0.0020896540954709053","0.0"
"0.25577878952026367","0.0029576297383755445","0.0"
"0.20805978775024414","0.004354326520115137","0.0"
"0.7786001563072205","0.005002699792385101","0.0"
"0.27651843428611755","0.001774797448888421","0.0"
"0.2736601233482361","0.0014446910936385393","0.0"
"0.7307948470115662","0.006585883442312479","0.0"
"0.610445499420166","0.01463001687079668","0.0"
"0.44052207469940186","0.001439989428035915","0.0"
"0.11312490701675415","0.0022810769733041525","0.0"
"0.27164411544799805","0.0021807700395584106","0.0"
"0.3250312805175781","0.007364221848547459","0.0"
"0.4671167731285095","0.0036809598095715046","0.0"
"0.3673172891139984","0.0069801039062440395","0.0"
"0.17656436562538147","0.005382820963859558","0.0"
"0.14266042411327362","0.00412092637270689","0.0"
"0.28324660658836365","0.004322742111980915","0.0"
"0.6482530236244202","0.0051609547808766365","0.0"
"0.3807080388069153","0.0029916565399616957","0.0"
"0.4661799967288971","0.003973363898694515","0.0"
"0.21272499859333038","0.005049973726272583","0.0"
"0.7710517048835754","0.018385304138064384","0.0"
"0.6556308269500732","0.003763107117265463","0.0"
"0.12159235775470734","0.0021806713193655014","0.0"
"0.20281550288200378","0.0018965679919347167","0.0"
"0.29422906041145325","0.0009684648248367012","0.0"
"0.3175750970840454","0.005572130903601646","0.0"
"0.24022579193115234","0.01096007227897644","0.0"
