"text_pred","label"
"0.5617701411247253","0.0"
"0.3507646918296814","0.0"
"0.3667689561843872","0.0"
"0.5406380295753479","0.0"
"0.5278705954551697","0.0"
"0.7544447779655457","0.0"
"0.39485082030296326","0.0"
"0.30715417861938477","0.0"
"0.5375763177871704","0.0"
"0.3618922233581543","0.0"
"0.3567292094230652","0.0"
"0.3332187831401825","0.0"
"0.4324581027030945","0.0"
"0.6552756428718567","0.0"
"0.3848034143447876","0.0"
"0.30828168988227844","0.0"
"0.3318985402584076","0.0"
"0.7097675800323486","0.0"
"0.3185247480869293","0.0"
"0.37221387028694153","0.0"
"0.42477285861968994","0.0"
"0.47289592027664185","0.0"
"0.35890114307403564","0.0"
"0.41131600737571716","0.0"
"0.4389159083366394","0.0"
"0.5362337231636047","0.0"
"0.46670275926589966","0.0"
"0.31213900446891785","0.0"
"0.35445526242256165","0.0"
"0.43353477120399475","0.0"
"0.6876009106636047","0.0"
"0.4036409258842468","0.0"
"0.44514235854148865","0.0"
"0.5090188980102539","0.0"
"0.6400058269500732","0.0"
"0.3044423758983612","0.0"
"0.4635910093784332","0.0"
"0.4502827227115631","0.0"
"0.33155372738838196","0.0"
"0.4182787537574768","0.0"
"0.49959805607795715","0.0"
"0.804685652256012","0.0"
"0.4417603313922882","0.0"
"0.6693174242973328","0.0"
"0.4859626889228821","0.0"
"0.5557266473770142","0.0"
"0.30137136578559875","0.0"
"0.5019248127937317","0.0"
"0.3202936053276062","0.0"
"0.4080992341041565","0.0"
"0.29717305302619934","0.0"
"0.42656028270721436","0.0"
"0.34262731671333313","0.0"
"0.4297759532928467","0.0"
"0.3907793164253235","0.0"
"0.3360103666782379","0.0"
"0.31470587849617004","0.0"
"0.3098219931125641","0.0"
"0.5375242829322815","0.0"
"0.3475707769393921","0.0"
"0.36652231216430664","0.0"
"0.6356736421585083","0.0"
"0.6267811059951782","0.0"
"0.8466618657112122","0.0"
"0.5029857754707336","0.0"
"0.39658817648887634","0.0"
"0.4362889528274536","0.0"
"0.6089376211166382","0.0"
"0.26654136180877686","0.0"
"0.23289728164672852","0.0"
"0.238506019115448","0.0"
"0.5236201882362366","0.0"
"0.3652113378047943","0.0"
"0.4418369233608246","0.0"
"0.36138805747032166","0.0"
"0.5499719381332397","0.0"
"0.460731565952301","0.0"
"0.7468234896659851","0.0"
"0.7004005312919617","0.0"
"0.22771510481834412","0.0"
"0.5083100199699402","0.0"
"0.5099202394485474","0.0"
"0.5053532719612122","0.0"
"0.3495508134365082","0.0"
"0.3942815065383911","0.0"
"0.43015560507774353","0.0"
"0.3808467388153076","0.0"
"0.3336520493030548","0.0"
"0.339080810546875","0.0"
"0.47367334365844727","0.0"
"0.4561206102371216","0.0"
"0.3355417847633362","0.0"
"0.44331464171409607","0.0"
"0.3809196650981903","0.0"
"0.43814849853515625","0.0"
"0.28849393129348755","0.0"
"0.4552040696144104","0.0"
"0.38601920008659363","0.0"
"0.5710599422454834","0.0"
"0.39299190044403076","0.0"
"0.6041116714477539","0.0"
"0.5126575827598572","0.0"
"0.6330631971359253","0.0"
"0.4560369551181793","0.0"
"0.22310535609722137","0.0"
"0.37255823612213135","0.0"
"0.3360860347747803","0.0"
"0.4960479736328125","0.0"
"0.2116815149784088","0.0"
"0.3005721867084503","0.0"
"0.335513174533844","0.0"
"0.499410480260849","0.0"
"0.40413206815719604","0.0"
"0.20963583886623383","0.0"
"0.40990886092185974","0.0"
"0.5052158832550049","0.0"
"0.5207500457763672","0.0"
"0.389068067073822","0.0"
"0.4481643736362457","0.0"
"0.22992849349975586","0.0"
"0.71589595079422","0.0"
"0.2988029718399048","0.0"
"0.2899235785007477","0.0"
"0.23970037698745728","0.0"
"0.455087810754776","0.0"
"0.36525216698646545","0.0"
"0.33557766675949097","0.0"
"0.5074824094772339","0.0"
"0.48779037594795227","0.0"
"0.3753463327884674","0.0"
"0.3132214844226837","0.0"
"0.6419979333877563","0.0"
"0.16118866205215454","0.0"
"0.3513523042201996","0.0"
"0.46276986598968506","0.0"
"0.2683759927749634","0.0"
"0.39704394340515137","0.0"
"0.4661954343318939","0.0"
"0.417686402797699","0.0"
"0.45210736989974976","0.0"
"0.40191879868507385","0.0"
"0.46681085228919983","0.0"
"0.19822093844413757","0.0"
"0.34459906816482544","0.0"
"0.5786968469619751","0.0"
"0.7338767051696777","0.0"
"0.2648085951805115","0.0"
"0.4298706650733948","0.0"
"0.3937663733959198","0.0"
"0.3142773509025574","0.0"
"0.3916162848472595","0.0"
"0.33483463525772095","0.0"
"0.47581398487091064","0.0"
"0.22591157257556915","0.0"
"0.3703472316265106","0.0"
"0.8435246348381042","0.0"
"0.40476539731025696","0.0"
"0.24720905721187592","0.0"
"0.40681639313697815","0.0"
"0.5985512733459473","0.0"
"0.7287196516990662","0.0"
"0.5958986878395081","0.0"
"0.3381238579750061","0.0"
"0.5139041543006897","0.0"
"0.34197720885276794","0.0"
"0.520791232585907","0.0"
"0.36357927322387695","0.0"
"0.45628681778907776","0.0"
"0.6946330070495605","0.0"
"0.3735412061214447","0.0"
"0.47545841336250305","0.0"
"0.3200341463088989","0.0"
"0.42217105627059937","0.0"
"0.4125470221042633","0.0"
"0.6673161387443542","0.0"
"0.6595559120178223","0.0"
"0.3609529137611389","0.0"
"0.4350356459617615","0.0"
"0.3102768063545227","0.0"
